attempt_id,order_id,attempt_number,attempt_date,attempt_status,failure_reason,customer_contacted,rescheduled,delivery_agent_note
ATT-02509,ORD-12361,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-02510,ORD-12362,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-02511,ORD-12363,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-02512,ORD-12364,1,2026-06-25,DELIVERED,,True,False,Delivered successfully
ATT-02513,ORD-12365,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-02514,ORD-12366,1,2026-08-12,DELIVERED,,True,False,Delivered successfully
ATT-02515,ORD-12367,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-02516,ORD-12368,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-02517,ORD-12369,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-02518,ORD-12370,1,2026-06-23,DELIVERED,,True,False,Delivered successfully
ATT-02519,ORD-12371,1,2026-07-20,DELIVERED,,True,False,Delivered successfully
ATT-02520,ORD-12372,1,2026-07-31,DELIVERED,,True,False,Delivered successfully
ATT-02521,ORD-12373,1,2026-08-22,DELIVERED,,True,False,Delivered successfully
ATT-02522,ORD-12374,1,2026-06-23,FAILED,COD_AMOUNT_NOT_READY,True,False,Delivery attempt unsuccessful
ATT-02523,ORD-12374,2,2026-06-23,FAILED,CUSTOMER_REFUSED,False,False,Delivery attempt unsuccessful
ATT-02524,ORD-12375,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-02525,ORD-12376,1,2026-08-08,DELIVERED,,True,False,Delivered successfully
ATT-02526,ORD-12377,1,2026-06-06,DELIVERED,,True,False,Delivered successfully
ATT-02527,ORD-12378,1,2026-06-15,DELIVERED,,True,False,Delivered successfully
ATT-02528,ORD-12379,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-02529,ORD-12380,1,2026-06-13,DELIVERED,,True,False,Delivered successfully
ATT-02530,ORD-12381,1,2026-09-01,FAILED,PINCODE_NOT_SERVICEABLE,True,False,Delivery attempt unsuccessful
ATT-02531,ORD-12382,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-02532,ORD-12383,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-02533,ORD-12384,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-02534,ORD-12385,1,2026-06-15,DELIVERED,,True,False,Delivered successfully
ATT-02535,ORD-12386,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-02536,ORD-12387,1,2026-08-16,DELIVERED,,True,False,Delivered successfully
ATT-02537,ORD-12388,1,2026-06-25,DELIVERED,,True,False,Delivered successfully
ATT-02538,ORD-12389,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-02539,ORD-12390,1,2026-08-04,DELIVERED,,True,False,Delivered successfully
ATT-02540,ORD-12391,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-02541,ORD-12392,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-02542,ORD-12393,1,2026-07-08,DELIVERED,,True,False,Delivered successfully
ATT-02543,ORD-12394,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-02544,ORD-12395,1,2026-07-12,DELIVERED,,True,False,Delivered successfully
ATT-02545,ORD-12396,1,2026-06-07,FAILED,ADDRESS_NOT_FOUND,True,False,Delivery attempt unsuccessful
ATT-02546,ORD-12396,2,2026-06-07,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02547,ORD-12397,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-02548,ORD-12398,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-02549,ORD-12399,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-02550,ORD-12400,1,2026-07-06,DELIVERED,,True,False,Delivered successfully
ATT-02551,ORD-12401,1,2026-06-29,DELIVERED,,True,False,Delivered successfully
ATT-02552,ORD-12402,1,2026-07-10,DELIVERED,,True,False,Delivered successfully
ATT-02553,ORD-12403,1,2026-08-09,DELIVERED,,True,False,Delivered successfully
ATT-02554,ORD-12404,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-02555,ORD-12405,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-02556,ORD-12406,1,2026-08-22,DELIVERED,,True,False,Delivered successfully
ATT-02557,ORD-12407,1,2026-07-01,DELIVERED,,True,False,Delivered successfully
ATT-02558,ORD-12408,1,2026-06-06,DELIVERED,,True,False,Delivered successfully
ATT-02559,ORD-12409,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-02560,ORD-12410,1,2026-07-24,DELIVERED,,True,False,Delivered successfully
ATT-02561,ORD-12411,1,2026-06-12,DELIVERED,,True,False,Delivered successfully
ATT-02562,ORD-12412,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-02563,ORD-12413,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-02564,ORD-12414,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-02565,ORD-12415,1,2026-08-09,DELIVERED,,True,False,Delivered successfully
ATT-02566,ORD-12416,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-02567,ORD-12417,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-02568,ORD-12418,1,2026-07-14,DELIVERED,,True,False,Delivered successfully
ATT-02569,ORD-12419,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-02570,ORD-12420,1,2026-08-16,DELIVERED,,True,False,Delivered successfully
ATT-02571,ORD-12421,1,2026-07-30,FAILED,PINCODE_NOT_SERVICEABLE,False,False,Delivery attempt unsuccessful
ATT-02572,ORD-12421,2,2026-07-30,FAILED,ADDRESS_NOT_FOUND,True,False,Delivery attempt unsuccessful
ATT-02573,ORD-12421,3,2026-07-30,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-02574,ORD-12422,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-02575,ORD-12423,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-02576,ORD-12424,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-02577,ORD-12425,1,2026-06-14,DELIVERED,,True,False,Delivered successfully
ATT-02578,ORD-12426,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-02579,ORD-12427,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-02580,ORD-12428,1,2026-07-30,DELIVERED,,True,False,Delivered successfully
ATT-02581,ORD-12429,1,2026-08-29,DELIVERED,,True,False,Delivered successfully
ATT-02582,ORD-12430,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-02583,ORD-12431,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-02584,ORD-12432,1,2026-06-27,DELIVERED,,True,False,Delivered successfully
ATT-02585,ORD-12433,1,2026-08-29,DELIVERED,,True,False,Delivered successfully
ATT-02586,ORD-12434,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-02587,ORD-12435,1,2026-08-23,DELIVERED,,True,False,Delivered successfully
ATT-02588,ORD-12436,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-02589,ORD-12437,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-02590,ORD-12438,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-02591,ORD-12439,1,2026-08-25,DELIVERED,,True,False,Delivered successfully
ATT-02592,ORD-12440,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-02593,ORD-12441,1,2026-07-29,DELIVERED,,True,False,Delivered successfully
ATT-02594,ORD-12442,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-02595,ORD-12443,1,2026-06-15,DELIVERED,,True,False,Delivered successfully
ATT-02596,ORD-12444,1,2026-08-09,DELIVERED,,True,False,Delivered successfully
ATT-02597,ORD-12445,1,2026-06-15,DELIVERED,,True,False,Delivered successfully
ATT-02598,ORD-12446,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-02599,ORD-12447,1,2026-08-13,DELIVERED,,True,False,Delivered successfully
ATT-02600,ORD-12448,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-02601,ORD-12449,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-02602,ORD-12450,1,2026-06-17,FAILED,ADDRESS_INCORRECT,True,False,Delivery attempt unsuccessful
ATT-02603,ORD-12450,2,2026-06-17,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02604,ORD-12451,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-02605,ORD-12452,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-02606,ORD-12453,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-02607,ORD-12454,1,2026-08-30,DELIVERED,,True,False,Delivered successfully
ATT-02608,ORD-12455,1,2026-08-13,DELIVERED,,True,False,Delivered successfully
ATT-02609,ORD-12456,1,2026-06-29,FAILED,ADDRESS_NOT_FOUND,False,False,Delivery attempt unsuccessful
ATT-02610,ORD-12457,1,2026-08-19,DELIVERED,,True,False,Delivered successfully
ATT-02611,ORD-12458,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-02612,ORD-12459,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-02613,ORD-12460,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-02614,ORD-12461,1,2026-07-27,DELIVERED,,True,False,Delivered successfully
ATT-02615,ORD-12462,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-02616,ORD-12463,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-02617,ORD-12464,1,2026-08-04,DELIVERED,,True,False,Delivered successfully
ATT-02618,ORD-12465,1,2026-08-22,DELIVERED,,True,False,Delivered successfully
ATT-02619,ORD-12466,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-02620,ORD-12467,1,2026-07-08,DELIVERED,,True,False,Delivered successfully
ATT-02621,ORD-12468,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-02622,ORD-12469,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-02623,ORD-12470,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-02624,ORD-12471,1,2026-08-12,DELIVERED,,True,False,Delivered successfully
ATT-02625,ORD-12472,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-02626,ORD-12473,1,2026-08-22,DELIVERED,,True,False,Delivered successfully
ATT-02627,ORD-12474,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-02628,ORD-12475,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-02629,ORD-12476,1,2026-07-05,DELIVERED,,True,False,Delivered successfully
ATT-02630,ORD-12477,1,2026-07-18,DELIVERED,,True,False,Delivered successfully
ATT-02631,ORD-12478,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-02632,ORD-12479,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-02633,ORD-12480,1,2026-08-05,DELIVERED,,True,False,Delivered successfully
ATT-02634,ORD-12481,1,2026-08-27,DELIVERED,,True,False,Delivered successfully
ATT-02635,ORD-12482,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-02636,ORD-12483,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-02637,ORD-12484,1,2026-07-26,DELIVERED,,True,False,Delivered successfully
ATT-02638,ORD-12485,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-02639,ORD-12486,1,2026-08-28,DELIVERED,,True,False,Delivered successfully
ATT-02640,ORD-12487,1,2026-06-18,DELIVERED,,True,False,Delivered successfully
ATT-02641,ORD-12488,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-02642,ORD-12489,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-02643,ORD-12490,1,2026-08-28,DELIVERED,,True,False,Delivered successfully
ATT-02644,ORD-12491,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-02645,ORD-12492,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-02646,ORD-12493,1,2026-07-04,DELIVERED,,True,False,Delivered successfully
ATT-02647,ORD-12494,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-02648,ORD-12495,1,2026-08-18,DELIVERED,,True,False,Delivered successfully
ATT-02649,ORD-12496,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-02650,ORD-12497,1,2026-07-22,DELIVERED,,True,False,Delivered successfully
ATT-02651,ORD-12498,1,2026-08-31,DELIVERED,,True,False,Delivered successfully
ATT-02652,ORD-12499,1,2026-06-28,DELIVERED,,True,False,Delivered successfully
ATT-02653,ORD-12500,1,2026-07-06,DELIVERED,,True,False,Delivered successfully
ATT-02654,ORD-12501,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-02655,ORD-12502,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-02656,ORD-12503,1,2026-06-29,FAILED,PHONE_UNREACHABLE,True,False,Delivery attempt unsuccessful
ATT-02657,ORD-12504,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
ATT-02658,ORD-12505,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-02659,ORD-12506,1,2026-08-06,DELIVERED,,True,False,Delivered successfully
ATT-02660,ORD-12507,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-02661,ORD-12508,1,2026-08-19,DELIVERED,,True,False,Delivered successfully
ATT-02662,ORD-12509,1,2026-07-31,DELIVERED,,True,False,Delivered successfully
ATT-02663,ORD-12510,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-02664,ORD-12511,1,2026-06-21,DELIVERED,,True,False,Delivered successfully
ATT-02665,ORD-12512,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-02666,ORD-12513,1,2026-06-07,DELIVERED,,True,False,Delivered successfully
ATT-02667,ORD-12514,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-02668,ORD-12515,1,2026-08-23,DELIVERED,,True,False,Delivered successfully
ATT-02669,ORD-12516,1,2026-07-12,DELIVERED,,True,False,Delivered successfully
ATT-02670,ORD-12517,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-02671,ORD-12518,1,2026-08-23,DELIVERED,,True,False,Delivered successfully
ATT-02672,ORD-12519,1,2026-07-03,DELIVERED,,True,False,Delivered successfully
ATT-02673,ORD-12520,1,2026-07-01,DELIVERED,,True,False,Delivered successfully
ATT-02674,ORD-12521,1,2026-07-14,DELIVERED,,True,False,Delivered successfully
ATT-02675,ORD-12522,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-02676,ORD-12523,1,2026-08-16,DELIVERED,,True,False,Delivered successfully
ATT-02677,ORD-12524,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-02678,ORD-12525,1,2026-08-31,DELIVERED,,True,False,Delivered successfully
ATT-02679,ORD-12526,1,2026-07-02,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-02680,ORD-12527,1,2026-07-01,DELIVERED,,True,False,Delivered successfully
ATT-02681,ORD-12528,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-02682,ORD-12529,1,2026-07-26,DELIVERED,,True,False,Delivered successfully
ATT-02683,ORD-12530,1,2026-08-20,FAILED,CUSTOMER_UNAVAILABLE,True,False,Delivery attempt unsuccessful
ATT-02684,ORD-12530,2,2026-08-20,FAILED,CUSTOMER_UNAVAILABLE,True,False,Delivery attempt unsuccessful
ATT-02685,ORD-12531,1,2026-06-16,DELIVERED,,True,False,Delivered successfully
ATT-02686,ORD-12532,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-02687,ORD-12533,1,2026-08-31,DELIVERED,,True,False,Delivered successfully
ATT-02688,ORD-12534,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-02689,ORD-12535,1,2026-07-29,DELIVERED,,True,False,Delivered successfully
ATT-02690,ORD-12536,1,2026-08-17,DELIVERED,,True,False,Delivered successfully
ATT-02691,ORD-12537,1,2026-07-07,DELIVERED,,True,False,Delivered successfully
ATT-02692,ORD-12538,1,2026-08-12,FAILED,ADDRESS_NOT_FOUND,True,False,Delivery attempt unsuccessful
ATT-02693,ORD-12538,2,2026-08-12,FAILED,CUSTOMER_REFUSED,False,False,Delivery attempt unsuccessful
ATT-02694,ORD-12539,1,2026-08-20,DELIVERED,,True,False,Delivered successfully
ATT-02695,ORD-12540,1,2026-08-13,DELIVERED,,True,False,Delivered successfully
ATT-02696,ORD-12541,1,2026-08-02,DELIVERED,,True,False,Delivered successfully
ATT-02697,ORD-12542,1,2026-08-14,DELIVERED,,True,False,Delivered successfully
ATT-02698,ORD-12543,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-02699,ORD-12544,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-02700,ORD-12545,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-02701,ORD-12546,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-02702,ORD-12547,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-02703,ORD-12548,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-02704,ORD-12549,1,2026-06-28,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02705,ORD-12549,2,2026-06-28,FAILED,DELIVERY_DELAY,False,False,Delivery attempt unsuccessful
ATT-02706,ORD-12550,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-02707,ORD-12551,1,2026-07-11,DELIVERED,,True,False,Delivered successfully
ATT-02708,ORD-12552,1,2026-06-23,DELIVERED,,True,False,Delivered successfully
ATT-02709,ORD-12553,1,2026-08-23,DELIVERED,,True,False,Delivered successfully
ATT-02710,ORD-12554,1,2026-07-05,DELIVERED,,True,False,Delivered successfully
ATT-02711,ORD-12555,1,2026-07-30,DELIVERED,,True,False,Delivered successfully
ATT-02712,ORD-12556,1,2026-07-25,DELIVERED,,True,False,Delivered successfully
ATT-02713,ORD-12557,1,2026-08-01,DELIVERED,,True,False,Delivered successfully
ATT-02714,ORD-12558,1,2026-08-20,DELIVERED,,True,False,Delivered successfully
ATT-02715,ORD-12559,1,2026-06-25,DELIVERED,,True,False,Delivered successfully
ATT-02716,ORD-12560,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-02717,ORD-12561,1,2026-07-20,DELIVERED,,True,False,Delivered successfully
ATT-02718,ORD-12562,1,2026-07-07,DELIVERED,,True,False,Delivered successfully
ATT-02719,ORD-12563,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-02720,ORD-12564,1,2026-08-30,DELIVERED,,True,False,Delivered successfully
ATT-02721,ORD-12565,1,2026-08-21,DELIVERED,,True,False,Delivered successfully
ATT-02722,ORD-12566,1,2026-07-07,FAILED,PHONE_UNREACHABLE,True,False,Delivery attempt unsuccessful
ATT-02723,ORD-12566,2,2026-07-07,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-02724,ORD-12566,3,2026-07-07,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02725,ORD-12567,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-02726,ORD-12568,1,2026-07-29,DELIVERED,,True,False,Delivered successfully
ATT-02727,ORD-12569,1,2026-06-15,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-02728,ORD-12569,2,2026-06-15,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-02729,ORD-12570,1,2026-08-30,DELIVERED,,True,False,Delivered successfully
ATT-02730,ORD-12571,1,2026-08-02,DELIVERED,,True,False,Delivered successfully
ATT-02731,ORD-12572,1,2026-06-10,DELIVERED,,True,False,Delivered successfully
ATT-02732,ORD-12573,1,2026-09-02,DELIVERED,,True,False,Delivered successfully
ATT-02733,ORD-12574,1,2026-08-30,DELIVERED,,True,False,Delivered successfully
ATT-02734,ORD-12575,1,2026-06-06,DELIVERED,,True,False,Delivered successfully
ATT-02735,ORD-12576,1,2026-06-25,DELIVERED,,True,False,Delivered successfully
ATT-02736,ORD-12577,1,2026-07-07,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02737,ORD-12578,1,2026-07-20,DELIVERED,,True,False,Delivered successfully
ATT-02738,ORD-12579,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-02739,ORD-12580,1,2026-08-09,DELIVERED,,True,False,Delivered successfully
ATT-02740,ORD-12581,1,2026-06-05,FAILED,PHONE_UNREACHABLE,False,False,Delivery attempt unsuccessful
ATT-02741,ORD-12581,2,2026-06-05,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02742,ORD-12582,1,2026-08-03,DELIVERED,,True,False,Delivered successfully
ATT-02743,ORD-12583,1,2026-09-01,DELIVERED,,True,False,Delivered successfully
ATT-02744,ORD-12584,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-02745,ORD-12585,1,2026-07-10,DELIVERED,,True,False,Delivered successfully
ATT-02746,ORD-12586,1,2026-08-06,FAILED,ADDRESS_INCORRECT,True,False,Delivery attempt unsuccessful
ATT-02747,ORD-12587,1,2026-08-13,DELIVERED,,True,False,Delivered successfully
ATT-02748,ORD-12588,1,2026-08-13,DELIVERED,,True,False,Delivered successfully
ATT-02749,ORD-12589,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-02750,ORD-12590,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-02751,ORD-12591,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-02752,ORD-12592,1,2026-06-29,DELIVERED,,True,False,Delivered successfully
ATT-02753,ORD-12593,1,2026-06-22,DELIVERED,,True,False,Delivered successfully
ATT-02754,ORD-12594,1,2026-07-07,DELIVERED,,True,False,Delivered successfully
ATT-02755,ORD-12595,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-02756,ORD-12596,1,2026-06-28,FAILED,ADDRESS_INCORRECT,True,False,Delivery attempt unsuccessful
ATT-02757,ORD-12596,2,2026-06-28,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-02758,ORD-12597,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-02759,ORD-12598,1,2026-07-07,DELIVERED,,True,False,Delivered successfully
ATT-02760,ORD-12599,1,2026-08-27,DELIVERED,,True,False,Delivered successfully
ATT-02761,ORD-12600,1,2026-06-09,DELIVERED,,True,False,Delivered successfully
ATT-02762,ORD-12601,1,2026-07-10,DELIVERED,,True,False,Delivered successfully
ATT-02763,ORD-12602,1,2026-06-17,FAILED,CUSTOMER_REFUSED,True,False,Delivery attempt unsuccessful
ATT-02764,ORD-12603,1,2026-06-05,DELIVERED,,True,False,Delivered successfully
ATT-02765,ORD-12604,1,2026-06-11,DELIVERED,,True,False,Delivered successfully
ATT-02766,ORD-12605,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-02767,ORD-12606,1,2026-07-26,DELIVERED,,True,False,Delivered successfully
ATT-02768,ORD-12607,1,2026-08-11,DELIVERED,,True,False,Delivered successfully
ATT-02769,ORD-12608,1,2026-08-12,DELIVERED,,True,False,Delivered successfully
ATT-02770,ORD-12609,1,2026-08-27,DELIVERED,,True,False,Delivered successfully
ATT-02771,ORD-12610,1,2026-07-21,DELIVERED,,True,False,Delivered successfully
ATT-02772,ORD-12611,1,2026-07-24,DELIVERED,,True,False,Delivered successfully
ATT-02773,ORD-12612,1,2026-07-28,DELIVERED,,True,False,Delivered successfully
ATT-02774,ORD-12613,1,2026-06-29,DELIVERED,,True,False,Delivered successfully
ATT-02775,ORD-12614,1,2026-08-16,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-02776,ORD-12614,2,2026-08-16,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-02777,ORD-12615,1,2026-08-09,DELIVERED,,True,False,Delivered successfully
ATT-02778,ORD-12616,1,2026-07-01,DELIVERED,,True,False,Delivered successfully
ATT-02779,ORD-12617,1,2026-07-09,DELIVERED,,True,False,Delivered successfully
ATT-02780,ORD-12618,1,2026-08-31,DELIVERED,,True,False,Delivered successfully
ATT-02781,ORD-12619,1,2026-06-29,DELIVERED,,True,False,Delivered successfully
ATT-02782,ORD-12620,1,2026-08-24,DELIVERED,,True,False,Delivered successfully
ATT-02783,ORD-12621,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-02784,ORD-12622,1,2026-08-10,DELIVERED,,True,False,Delivered successfully
ATT-02785,ORD-12623,1,2026-06-08,DELIVERED,,True,False,Delivered successfully
ATT-02786,ORD-12624,1,2026-06-29,DELIVERED,,True,False,Delivered successfully
ATT-02787,ORD-12625,1,2026-06-20,DELIVERED,,True,False,Delivered successfully
ATT-02788,ORD-12626,1,2026-07-23,DELIVERED,,True,False,Delivered successfully
ATT-02789,ORD-12627,1,2026-07-12,DELIVERED,,True,False,Delivered successfully
ATT-02790,ORD-12628,1,2026-07-10,DELIVERED,,True,False,Delivered successfully
ATT-02791,ORD-12629,1,2026-07-16,DELIVERED,,True,False,Delivered successfully
ATT-02792,ORD-12630,1,2026-07-15,DELIVERED,,True,False,Delivered successfully
ATT-02793,ORD-12631,1,2026-06-17,DELIVERED,,True,False,Delivered successfully
ATT-02794,ORD-12632,1,2026-06-29,DELIVERED,,True,False,Delivered successfully
ATT-02795,ORD-12633,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-02796,ORD-12634,1,2026-08-15,DELIVERED,,True,False,Delivered successfully
ATT-02797,ORD-12635,1,2026-06-19,DELIVERED,,True,False,Delivered successfully
ATT-02798,ORD-12636,1,2026-06-26,DELIVERED,,True,False,Delivered successfully
ATT-02799,ORD-12637,1,2026-06-23,DELIVERED,,True,False,Delivered successfully
ATT-02800,ORD-12638,1,2026-06-30,DELIVERED,,True,False,Delivered successfully
ATT-02801,ORD-12639,1,2026-08-26,DELIVERED,,True,False,Delivered successfully
ATT-02802,ORD-12640,1,2026-08-27,DELIVERED,,True,False,Delivered successfully
ATT-02803,ORD-12641,1,2026-07-13,DELIVERED,,True,False,Delivered successfully
ATT-02804,ORD-12642,1,2026-07-17,DELIVERED,,True,False,Delivered successfully
ATT-02805,ORD-12643,1,2026-07-12,DELIVERED,,True,False,Delivered successfully
ATT-02806,ORD-12644,1,2026-07-08,DELIVERED,,True,False,Delivered successfully
ATT-02807,ORD-12645,1,2026-07-24,DELIVERED,,True,False,Delivered successfully
ATT-02808,ORD-12646,1,2026-07-30,DELIVERED,,True,False,Delivered successfully
ATT-02809,ORD-12647,1,2026-07-19,DELIVERED,,True,False,Delivered successfully
ATT-02810,ORD-12648,1,2026-06-30,FAILED,ADDRESS_NOT_FOUND,True,False,Delivery attempt unsuccessful
ATT-02811,ORD-12648,2,2026-06-30,FAILED,COD_AMOUNT_NOT_READY,True,False,Delivery attempt unsuccessful
ATT-02812,ORD-12649,1,2026-07-31,DELIVERED,,True,False,Delivered successfully
ATT-02813,ORD-12650,1,2026-08-30,DELIVERED,,True,False,Delivered successfully
ATT-02814,ORD-12651,1,2026-08-07,DELIVERED,,True,False,Delivered successfully
ATT-02815,ORD-12652,1,2026-07-26,DELIVERED,,True,False,Delivered successfully
ATT-02816,ORD-12653,1,2026-07-18,FAILED,DELIVERY_DELAY,True,False,Delivery attempt unsuccessful
ATT-02817,ORD-12653,2,2026-07-18,FAILED,COD_AMOUNT_NOT_READY,True,False,Delivery attempt unsuccessful
