order_id,customer_id,order_date,pincode,courier_id,seller_id,product_category,order_value,cod_amount,payment_type,is_first_order,address_verified,order_status,rto,synthetic_rto_probability,scenario
ORD-12380,CUST-068,2026-06-13,560006,C07,SELLER-01,Mobile_Accessories,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12381,CUST-054,2026-09-01,560017,C02,SELLER-04,Personal_Care,399,399,COD,False,True,RTO,1,0.02,NORMAL
ORD-12382,CUST-049,2026-06-14,560016,C01,SELLER-08,Personal_Care,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12383,CUST-008,2026-06-16,560013,C01,SELLER-03,Beauty,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12384,CUST-008,2026-06-16,560015,C04,SELLER-01,Beauty,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12385,CUST-075,2026-06-15,560003,C01,SELLER-07,Footwear,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12386,CUST-013,2026-06-18,560004,C07,SELLER-08,Electronics,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12387,CUST-069,2026-08-16,560017,C04,SELLER-10,Home,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12388,CUST-003,2026-06-25,560076,C02,SELLER-06,Footwear,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12389,CUST-069,2026-08-18,560015,C03,SELLER-03,Fashion,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12390,CUST-013,2026-08-04,560003,C03,SELLER-07,Sports,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12391,CUST-093,2026-06-19,560001,C07,SELLER-03,Mobile_Accessories,3999,3999,COD,False,True,DELIVERED,0,0.4141,NORMAL
ORD-12392,CUST-047,2026-08-14,560001,C07,SELLER-06,Mobile_Accessories,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12393,CUST-080,2026-07-08,560001,C02,SELLER-10,Personal_Care,4999,4999,COD,False,True,DELIVERED,0,0.0586,NORMAL
ORD-12394,CUST-072,2026-06-16,560016,C01,SELLER-08,Home,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12395,CUST-013,2026-07-12,560012,C07,SELLER-06,Sports,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12396,CUST-093,2026-06-07,560007,C01,SELLER-03,Fashion,1299,1299,COD,False,True,RTO,1,0.3061,NORMAL
ORD-12397,CUST-054,2026-06-20,560002,C04,SELLER-10,Mobile_Accessories,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12398,CUST-058,2026-06-10,560009,C01,SELLER-10,Personal_Care,799,799,COD,False,True,DELIVERED,0,0.0487,NORMAL
ORD-12399,CUST-074,2026-07-15,560003,C04,SELLER-01,Personal_Care,1799,1799,COD,False,True,DELIVERED,0,0.0425,NORMAL
ORD-12400,CUST-009,2026-07-06,560010,C07,SELLER-06,Fashion,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12401,CUST-085,2026-06-29,560001,C02,SELLER-01,Kitchen,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12402,CUST-001,2026-07-10,560012,C04,SELLER-08,Personal_Care,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12403,CUST-080,2026-08-09,560100,C01,SELLER-10,Grocery,1499,1499,COD,False,True,DELIVERED,0,0.0403,NORMAL
ORD-12404,CUST-042,2026-07-21,560010,C04,SELLER-05,Home,799,799,COD,False,True,DELIVERED,0,0.0285,NORMAL
ORD-12405,CUST-009,2026-06-09,560009,C04,SELLER-02,Electronics,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12406,CUST-079,2026-08-22,560017,C01,SELLER-01,Home,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12407,CUST-080,2026-07-01,560068,C02,SELLER-07,Grocery,599,599,COD,False,True,DELIVERED,0,0.052,NORMAL
ORD-12408,CUST-006,2026-06-06,560006,C04,SELLER-09,Electronics,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12409,CUST-082,2026-06-07,560012,C04,SELLER-10,Beauty,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12410,CUST-008,2026-07-24,560011,C01,SELLER-04,Fashion,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12411,CUST-052,2026-06-12,560008,C01,SELLER-06,Home,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12412,CUST-082,2026-07-04,560010,C03,SELLER-08,Kitchen,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12413,CUST-048,2026-07-17,560004,C02,SELLER-10,Electronics,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12414,CUST-056,2026-08-01,560017,C03,SELLER-07,Footwear,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12415,CUST-002,2026-08-09,560004,C07,SELLER-04,Mobile_Accessories,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12416,CUST-079,2026-08-25,560100,C04,SELLER-05,Grocery,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12417,CUST-047,2026-07-25,560005,C01,SELLER-02,Personal_Care,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12418,CUST-009,2026-07-14,560016,C01,SELLER-05,Electronics,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12419,CUST-007,2026-06-09,560011,C07,SELLER-02,Fashion,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12420,CUST-054,2026-08-16,560015,C01,SELLER-01,Electronics,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12421,CUST-061,2026-07-30,560068,C07,SELLER-05,Personal_Care,599,599,COD,False,True,RTO,1,0.5333,NORMAL
ORD-12422,CUST-020,2026-08-03,560003,C03,SELLER-05,Electronics,799,799,COD,False,True,DELIVERED,0,0.5917,NORMAL
ORD-12423,CUST-003,2026-09-01,560076,C03,SELLER-08,Personal_Care,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12424,CUST-062,2026-07-19,560016,C02,SELLER-04,Fashion,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12425,CUST-070,2026-06-14,560014,C04,SELLER-05,Sports,2999,2999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12426,CUST-047,2026-06-09,560004,C02,SELLER-05,Grocery,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12427,CUST-060,2026-06-22,560008,C02,SELLER-07,Mobile_Accessories,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12428,CUST-071,2026-07-30,560017,C07,SELLER-10,Kitchen,2999,2999,COD,False,True,DELIVERED,0,0.0328,NORMAL
ORD-12429,CUST-100,2026-08-29,560015,C01,SELLER-03,Kitchen,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12430,CUST-100,2026-07-25,560005,C01,SELLER-01,Grocery,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12431,CUST-088,2026-08-25,560006,C01,SELLER-01,Footwear,599,599,COD,False,True,DELIVERED,0,0.0555,NORMAL
ORD-12432,CUST-069,2026-06-27,560001,C03,SELLER-02,Sports,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12433,CUST-073,2026-08-29,560100,C07,SELLER-09,Personal_Care,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12434,CUST-061,2026-08-14,560005,C01,SELLER-01,Grocery,599,599,COD,False,True,DELIVERED,0,0.2509,NORMAL
ORD-12435,CUST-055,2026-08-23,560076,C03,SELLER-01,Sports,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12436,CUST-005,2026-06-18,560068,C04,SELLER-09,Kitchen,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12437,CUST-009,2026-07-17,560012,C07,SELLER-10,Home,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12438,CUST-047,2026-06-30,560001,C07,SELLER-01,Electronics,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12439,CUST-049,2026-08-25,560011,C04,SELLER-03,Fashion,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12440,CUST-059,2026-06-20,560010,C07,SELLER-02,Fashion,1799,1799,COD,False,False,DELIVERED,0,0.1529,NORMAL
ORD-12441,CUST-055,2026-07-29,560076,C03,SELLER-07,Personal_Care,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12442,CUST-010,2026-06-30,560013,C07,SELLER-01,Grocery,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12443,CUST-043,2026-06-15,560004,C03,SELLER-07,Personal_Care,599,599,COD,False,True,DELIVERED,0,0.0357,NORMAL
ORD-12444,CUST-004,2026-08-09,560068,C02,SELLER-05,Grocery,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12445,CUST-071,2026-06-15,560068,C02,SELLER-06,Footwear,1499,1499,COD,False,True,DELIVERED,0,0.0304,NORMAL
ORD-12446,CUST-053,2026-09-02,560013,C02,SELLER-10,Electronics,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12447,CUST-068,2026-08-13,560100,C04,SELLER-04,Sports,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12448,CUST-062,2026-06-19,560001,C03,SELLER-05,Sports,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12449,CUST-001,2026-06-20,560068,C03,SELLER-03,Footwear,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12450,CUST-043,2026-06-17,560008,C04,SELLER-09,Sports,1299,1299,COD,False,True,RTO,1,0.0367,NORMAL
ORD-12451,CUST-098,2026-08-11,560008,C03,SELLER-09,Footwear,2499,2499,COD,False,True,DELIVERED,0,0.3056,NORMAL
ORD-12452,CUST-062,2026-06-19,560014,C02,SELLER-08,Footwear,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12453,CUST-077,2026-06-07,560015,C07,SELLER-07,Fashion,2999,2999,COD,False,True,DELIVERED,0,0.0468,NORMAL
ORD-12454,CUST-005,2026-08-30,560010,C01,SELLER-10,Fashion,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12455,CUST-074,2026-08-13,560012,C07,SELLER-04,Beauty,3999,3999,COD,False,True,DELIVERED,0,0.0455,NORMAL
ORD-12456,CUST-017,2026-06-29,560016,C04,SELLER-03,Mobile_Accessories,399,399,COD,False,False,RTO,1,0.8039,NORMAL
ORD-12457,CUST-021,2026-08-19,560068,C07,SELLER-06,Footwear,599,599,COD,False,True,DELIVERED,0,0.5846,NORMAL
ORD-12458,CUST-001,2026-06-19,560006,C03,SELLER-08,Kitchen,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12459,CUST-063,2026-08-11,560014,C03,SELLER-04,Electronics,3999,3999,COD,False,False,DELIVERED,0,0.1862,NORMAL
ORD-12460,CUST-002,2026-08-17,560076,C04,SELLER-08,Fashion,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12461,CUST-088,2026-07-27,560003,C07,SELLER-10,Kitchen,799,799,COD,False,True,DELIVERED,0,0.0586,NORMAL
ORD-12462,CUST-057,2026-07-19,560002,C07,SELLER-07,Electronics,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12463,CUST-010,2026-07-25,560009,C01,SELLER-07,Kitchen,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12464,CUST-008,2026-08-04,560008,C03,SELLER-07,Beauty,2999,2999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12465,CUST-022,2026-08-22,560014,C07,SELLER-10,Sports,3999,3999,COD,False,True,DELIVERED,0,0.4278,NORMAL
ORD-12466,CUST-072,2026-07-17,560076,C04,SELLER-09,Personal_Care,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12467,CUST-055,2026-07-08,560076,C03,SELLER-06,Fashion,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12468,CUST-099,2026-08-14,560002,C01,SELLER-03,Personal_Care,599,599,COD,False,True,DELIVERED,0,0.2431,NORMAL
ORD-12469,CUST-013,2026-07-09,560016,C03,SELLER-01,Footwear,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12470,CUST-053,2026-08-17,560014,C01,SELLER-09,Personal_Care,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12471,CUST-082,2026-08-12,560007,C04,SELLER-07,Home,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12472,CUST-007,2026-06-10,560076,C03,SELLER-10,Mobile_Accessories,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12473,CUST-001,2026-08-22,560001,C07,SELLER-05,Personal_Care,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12474,CUST-056,2026-09-02,560076,C03,SELLER-05,Electronics,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12475,CUST-047,2026-07-23,560009,C07,SELLER-07,Footwear,2999,2999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12476,CUST-038,2026-07-05,560014,C03,SELLER-05,Electronics,799,799,COD,False,True,DELIVERED,0,0.0223,NORMAL
ORD-12477,CUST-045,2026-07-18,560015,C03,SELLER-10,Electronics,2499,2499,COD,False,True,DELIVERED,0,0.029,NORMAL
ORD-12478,CUST-036,2026-06-07,560011,C02,SELLER-10,Sports,999,999,COD,False,True,DELIVERED,0,0.0385,NORMAL
ORD-12479,CUST-019,2026-08-26,560012,C03,SELLER-03,Footwear,1799,1799,COD,False,False,DELIVERED,0,0.482,NORMAL
ORD-12480,CUST-079,2026-08-05,560011,C03,SELLER-07,Fashion,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12481,CUST-062,2026-08-27,560008,C01,SELLER-03,Footwear,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12482,CUST-013,2026-08-11,560010,C02,SELLER-08,Footwear,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12483,CUST-036,2026-06-07,560005,C03,SELLER-07,Fashion,2999,2999,COD,False,True,DELIVERED,0,0.0469,NORMAL
ORD-12484,CUST-013,2026-07-26,560004,C01,SELLER-05,Sports,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12485,CUST-068,2026-07-21,560002,C01,SELLER-02,Electronics,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12486,CUST-100,2026-08-28,560016,C04,SELLER-04,Beauty,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12487,CUST-060,2026-06-18,560012,C04,SELLER-08,Kitchen,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12488,CUST-049,2026-06-19,560009,C02,SELLER-02,Footwear,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12489,CUST-092,2026-08-15,560002,C02,SELLER-04,Kitchen,2499,2499,COD,False,False,DELIVERED,0,0.5848,NORMAL
ORD-12490,CUST-054,2026-08-28,560008,C04,SELLER-07,Personal_Care,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12491,CUST-004,2026-06-30,560068,C03,SELLER-06,Beauty,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12492,CUST-013,2026-07-23,560005,C01,SELLER-04,Sports,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12493,CUST-021,2026-07-04,560009,C01,SELLER-05,Footwear,399,399,COD,False,True,DELIVERED,0,0.2628,NORMAL
ORD-12494,CUST-025,2026-08-26,560015,C03,SELLER-04,Beauty,4999,4999,COD,False,True,DELIVERED,0,0.4286,NORMAL
ORD-12495,CUST-008,2026-08-18,560007,C02,SELLER-05,Grocery,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12496,CUST-079,2026-07-17,560016,C07,SELLER-08,Fashion,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12497,CUST-048,2026-07-22,560007,C02,SELLER-03,Kitchen,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12498,CUST-013,2026-08-31,560068,C07,SELLER-02,Beauty,1799,1799,COD,False,True,DELIVERED,0,0.0352,NORMAL
ORD-12499,CUST-073,2026-06-28,560068,C01,SELLER-07,Personal_Care,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12500,CUST-021,2026-07-06,560007,C01,SELLER-04,Personal_Care,1799,1799,COD,False,True,DELIVERED,0,0.2637,NORMAL
ORD-12501,CUST-055,2026-08-26,560005,C03,SELLER-06,Home,2999,2999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12502,CUST-035,2026-07-17,560002,C01,SELLER-07,Fashion,2499,2499,COD,False,True,DELIVERED,0,0.0723,NORMAL
ORD-12503,CUST-025,2026-06-29,560003,C04,SELLER-05,Beauty,1499,1499,COD,False,True,RTO,1,0.3818,NORMAL
ORD-12504,CUST-069,2026-08-24,560012,C03,SELLER-01,Footwear,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12505,CUST-083,2026-06-26,560012,C01,SELLER-10,Personal_Care,1999,1999,COD,False,True,DELIVERED,0,0.0488,NORMAL
ORD-12506,CUST-079,2026-08-06,560004,C01,SELLER-04,Mobile_Accessories,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12507,CUST-010,2026-08-15,560015,C07,SELLER-09,Kitchen,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12508,CUST-066,2026-08-19,560076,C04,SELLER-09,Sports,2999,2999,COD,False,True,DELIVERED,0,0.0217,NORMAL
ORD-12509,CUST-087,2026-07-31,560100,C01,SELLER-08,Mobile_Accessories,1299,1299,COD,False,True,DELIVERED,0,0.0933,NORMAL
ORD-12510,CUST-084,2026-07-11,560004,C03,SELLER-05,Beauty,1999,1999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12511,CUST-082,2026-06-21,560100,C07,SELLER-05,Footwear,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12512,CUST-088,2026-07-25,560068,C02,SELLER-03,Grocery,2999,2999,COD,False,True,DELIVERED,0,0.048,NORMAL
ORD-12513,CUST-060,2026-06-07,560004,C02,SELLER-08,Sports,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12514,CUST-082,2026-09-02,560076,C02,SELLER-09,Sports,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12515,CUST-060,2026-08-23,560007,C02,SELLER-01,Fashion,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12516,CUST-013,2026-07-12,560006,C01,SELLER-09,Fashion,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12517,CUST-047,2026-09-02,560002,C01,SELLER-09,Personal_Care,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12518,CUST-054,2026-08-23,560013,C01,SELLER-02,Sports,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12519,CUST-047,2026-07-03,560003,C03,SELLER-09,Home,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12520,CUST-068,2026-07-01,560003,C07,SELLER-08,Electronics,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12521,CUST-077,2026-07-14,560068,C02,SELLER-05,Mobile_Accessories,999,999,COD,False,True,DELIVERED,0,0.0496,NORMAL
ORD-12522,CUST-061,2026-07-19,560004,C01,SELLER-01,Home,399,399,COD,False,True,DELIVERED,0,0.2388,NORMAL
ORD-12523,CUST-049,2026-08-16,560006,C01,SELLER-06,Kitchen,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12524,CUST-052,2026-07-17,560003,C03,SELLER-07,Electronics,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12525,CUST-069,2026-08-31,560014,C03,SELLER-01,Fashion,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12526,CUST-092,2026-07-02,560010,C01,SELLER-04,Fashion,4999,4999,COD,False,False,RTO,1,0.5835,NORMAL
ORD-12527,CUST-052,2026-07-01,560011,C01,SELLER-10,Personal_Care,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12528,CUST-053,2026-08-17,560017,C07,SELLER-09,Mobile_Accessories,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12529,CUST-049,2026-07-26,560007,C03,SELLER-07,Beauty,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12530,CUST-060,2026-08-20,560013,C02,SELLER-08,Personal_Care,1799,1799,COD,False,True,RTO,1,0.02,NORMAL
ORD-12531,CUST-018,2026-06-16,560014,C07,SELLER-10,Sports,2499,2499,COD,False,True,DELIVERED,0,0.2514,NORMAL
ORD-12532,CUST-100,2026-07-11,560016,C07,SELLER-01,Mobile_Accessories,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12533,CUST-050,2026-08-31,560012,C04,SELLER-08,Personal_Care,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12534,CUST-072,2026-07-16,560008,C02,SELLER-03,Fashion,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12535,CUST-078,2026-07-29,560012,C04,SELLER-10,Sports,3999,3999,COD,False,True,DELIVERED,0,0.0382,NORMAL
ORD-12536,CUST-013,2026-08-17,560001,C03,SELLER-01,Sports,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12537,CUST-088,2026-07-07,560012,C02,SELLER-06,Grocery,599,599,COD,False,True,DELIVERED,0,0.0413,NORMAL
ORD-12538,CUST-098,2026-08-12,560004,C04,SELLER-05,Grocery,1999,1999,COD,False,True,RTO,1,0.3043,NORMAL
ORD-12539,CUST-075,2026-08-20,560016,C03,SELLER-03,Personal_Care,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12540,CUST-057,2026-08-13,560068,C02,SELLER-10,Fashion,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12541,CUST-095,2026-08-02,560014,C03,SELLER-03,Beauty,799,799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12542,CUST-040,2026-08-14,560076,C01,SELLER-05,Electronics,1999,1999,COD,False,True,DELIVERED,0,0.0483,NORMAL
ORD-12543,CUST-022,2026-07-11,560005,C01,SELLER-05,Mobile_Accessories,2499,2499,COD,False,True,DELIVERED,0,0.4069,NORMAL
ORD-12544,CUST-084,2026-08-26,560011,C04,SELLER-01,Beauty,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12545,CUST-009,2026-08-15,560012,C04,SELLER-01,Personal_Care,399,399,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12546,CUST-067,2026-07-19,560008,C03,SELLER-01,Kitchen,1799,1799,COD,False,True,DELIVERED,0,0.0863,NORMAL
ORD-12547,CUST-083,2026-09-02,560009,C04,SELLER-03,Sports,799,799,COD,False,True,DELIVERED,0,0.0494,NORMAL
ORD-12548,CUST-039,2026-07-25,560009,C01,SELLER-08,Fashion,399,399,COD,False,True,DELIVERED,0,0.0305,NORMAL
ORD-12549,CUST-091,2026-06-28,560017,C02,SELLER-08,Kitchen,799,799,COD,False,True,RTO,1,0.1411,NORMAL
ORD-12550,CUST-100,2026-07-21,560003,C04,SELLER-01,Mobile_Accessories,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12551,CUST-080,2026-07-11,560068,C01,SELLER-10,Fashion,599,599,COD,False,True,DELIVERED,0,0.0588,NORMAL
ORD-12552,CUST-062,2026-06-23,560015,C01,SELLER-06,Fashion,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12553,CUST-075,2026-08-23,560002,C03,SELLER-01,Grocery,999,999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12554,CUST-014,2026-07-05,560002,C04,SELLER-10,Footwear,599,599,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12555,CUST-001,2026-07-30,560016,C03,SELLER-09,Fashion,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12556,CUST-059,2026-07-25,560011,C03,SELLER-10,Beauty,999,999,COD,False,False,DELIVERED,0,0.1246,NORMAL
ORD-12557,CUST-062,2026-08-01,560076,C02,SELLER-03,Mobile_Accessories,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12558,CUST-097,2026-08-20,560004,C04,SELLER-10,Fashion,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12559,CUST-093,2026-06-25,560016,C02,SELLER-02,Sports,1299,1299,COD,False,True,DELIVERED,0,0.385,NORMAL
ORD-12560,CUST-074,2026-06-19,560003,C01,SELLER-01,Mobile_Accessories,1299,1299,COD,False,True,DELIVERED,0,0.0411,NORMAL
ORD-12561,CUST-059,2026-07-20,560100,C04,SELLER-02,Beauty,999,999,COD,False,False,DELIVERED,0,0.1185,NORMAL
ORD-12562,CUST-015,2026-07-07,560012,C04,SELLER-04,Sports,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12563,CUST-010,2026-07-17,560017,C01,SELLER-09,Kitchen,1799,1799,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12564,CUST-050,2026-08-30,560007,C07,SELLER-05,Home,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12565,CUST-057,2026-08-21,560007,C07,SELLER-06,Beauty,1299,1299,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12566,CUST-092,2026-07-07,560010,C04,SELLER-01,Sports,799,799,COD,False,False,RTO,1,0.5305,NORMAL
ORD-12567,CUST-052,2026-07-09,560015,C03,SELLER-07,Electronics,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12568,CUST-040,2026-07-29,560003,C03,SELLER-04,Beauty,1799,1799,COD,False,True,DELIVERED,0,0.0565,NORMAL
ORD-12569,CUST-083,2026-06-15,560100,C01,SELLER-06,Mobile_Accessories,2499,2499,COD,False,True,RTO,1,0.0477,NORMAL
ORD-12570,CUST-067,2026-08-30,560010,C01,SELLER-02,Personal_Care,3999,3999,COD,False,True,DELIVERED,0,0.1047,NORMAL
ORD-12571,CUST-097,2026-08-02,560004,C04,SELLER-02,Footwear,2499,2499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12572,CUST-001,2026-06-10,560011,C03,SELLER-07,Grocery,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12573,CUST-013,2026-09-02,560001,C04,SELLER-06,Personal_Care,4999,4999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12574,CUST-082,2026-08-30,560009,C01,SELLER-01,Beauty,3999,3999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12575,CUST-009,2026-06-06,560015,C03,SELLER-01,Mobile_Accessories,2999,2999,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12576,CUST-049,2026-06-25,560002,C01,SELLER-06,Fashion,1499,1499,COD,False,True,DELIVERED,0,0.02,NORMAL
ORD-12577,CUST-094,2026-07-07,560012,C07,SELLER-10,Grocery,1299,1299,COD,False,True,RTO,1,0.0553,NORMAL
